tcp.analysis.ack_rtt,ip.dsfield.ecn,throughput
0.36012399,3,523449139.2
0.36012541,3,373892242.3
0.357167277,3,373892242.3
0.357168601,3,436207616.0
0.351373464,3,436207616.0
0.351374767,3,436207616.0
0.351375801,3,654311424.0
0.351377496,3,327155712.0
0.345590553,3,373892242.3
0.33843396,3,872415232.0
0.338435492,3,327155712.0
0.338436917,3,523449139.2
0.335009786,3,436207616.0
0.334764358,3,523449139.2
0.333087833,3,436207616.0
0.330897014,3,373892242.3
0.323909673,3,436207616.0
0.323910948,3,436207616.0
0.32164573,3,523449139.2
0.321647095,3,436207616.0
0.315745325,3,654311424.0
0.313385259,3,373892242.3
0.313386133,3,523449139.2
0.313387391,3,523449139.2
0.309549994,3,436207616.0
0.309551271,3,436207616.0
0.306922289,3,124630747.4
0.306923592,3,373892242.3
0.30189671,3,523449139.2
0.298918447,3,436207616.0
0.298919536,3,523449139.2
0.298920645,3,654311424.0
0.294756885,3,373892242.3
0.29218847,3,654311424.0
0.289041665,3,654311424.0
0.289042598,3,654311424.0
0.286010551,3,436207616.0
0.281521326,3,523449139.2
0.281522503,3,436207616.0
0.281523481,3,654311424.0
0.276151474,3,523449139.2
0.276152541,3,523449139.2
0.276153622,3,523449139.2
0.273364429,3,523449139.2
0.26818326,3,654311424.0
