tcp.analysis.ack_rtt,ip.dsfield.ecn,throughput
4.56e-05,1,215659.6651
0.000160673,1,5418728.149
0.00024848,1,7092806.764
1.03e-05,1,3452830.734
1.46e-05,0,87943.472
5.83e-05,1,101778.9499
0.000173714,1,5407532.43
0.000257583,0,6291456.0
0.000364636,1,5829055.002
2.98e-05,1,1020368.692
6.93e-05,1,187939.5157
0.00024408,0,3021272.186
4.43e-05,1,1609622.199
4.45e-05,1,240688.4032
0.000166222,1,5111808.0
5.34e-05,0,176997.4834
2.19e-05,1,1333288.689
2.27e-05,1,210018.1107
0.000137229,1,5452595.2
0.000218427,1,7675207.32
1.34e-05,0,187661.428
1.16e-05,0,1119611.988
5.05e-05,1,186626.1905
0.000182253,1,4724270.209
0.000349908,1,3722966.851
5.59e-05,1,2322312.064
0.000109084,0,173816.2242
7.6e-05,1,36213.32581
0.000235664,1,3888923.768
0.000324897,1,6997983.144
0.000554477,0,2299680.698
0.000717737,1,3820796.636
0.000152126,1,4134669.346
0.000154785,1,218103808.0
0.000155451,1,872415232.0
1.27e-05,1,2487876.137
2.55e-05,0,94021.92884
0.000197897,0,124871.3004
4.91e-05,1,1169457.416
4.82e-05,1,498143.4518
4.91e-05,1,559001.6437
7.05e-05,1,142551.5085
2.85e-05,0,185881.5269
4.19e-05,0,49862.48732
7.52e-05,1,67355.8354
0.00027718,1,3079112.584
0.000427651,1,4147774.479
0.000597527,1,3670751.327
0.000851087,0,2081383.94
6.68e-05,1,1012474.157
0.000278475,1,1135464.51
4.55e-05,1,31942.17138
4.75e-05,1,92260.49408
8.11e-06,0,2016933.071
3.56e-05,1,189230.4024
0.000120027,0,6255911.051
5.32e-05,1,210085.5431
0.040812776,0,72495.49928
4.07e-05,1,200432.3553
0.000150901,1,5652798.479
0.000225307,0,7098052.923
2.5e-05,1,187750.7673
0.000119956,0,5564302.794
0.000275266,1,4020346.691
1.65e-05,1,9657733.196
2.59e-05,1,231471.2741
0.000139675,0,4642751.597
8.47e-05,1,498903.1064
2.21e-05,1,1767215.19
1.72e-05,1,220566.804
1.61e-05,1,317434.287
